candidacy_id,target_person_id,decision,confidence,rationale,evidence_urls,reviewer
can_d86ea455c0e5527ab23644cb0dd36f24,per_a8eda8bb74c051059639ec3217b4512b,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_d8943b3481da58868133f15fe8372084,per_49e3f7aa70e75f86af7426909f02bd74,confirmed,high,"Official result continuity: same body/office, displayed district “Ward 1”, and party/affiliation “non_partisan” match a confirmed candidacy; no same-event/name collision found.",https://www.tcdsb.org/,independent-adjudication-bucket-2
can_d8dfec9658c85b828e22d9f7f47dc7c7,per_abd1b24156dc5a6fb667305c163eece7,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_d8fd23b509175a1080507d3ad0c821ef,per_1857a6857e5f556ab0c0424377838d56,confirmed,high,"A fact-checked 2023 profile explicitly identifies the candidates 2022 Ward 20 and 2010 council runs, directly bridging both occurrences to the existing Person.",https://thelocal.to/scarborough-southwest-by-election-candidates-2023-city-council/,council-batch-2-evidence-review
can_d921a3a4522d533c849480224b4282b6,per_8844f4adca6c5299b7ff9bb6a0da5b6c,confirmed,high,Official results show the same candidate in the same toronto_city_council councillor district (Ward 40) as the confirmed 2003 occurrence; party/affiliation continuity is consistent and no same-event/name collision was found.,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_d92e148ea42052188f9cc9925d4c9229,per_8b91784ec83b5994bdab09397d2ae753,confirmed,high,Official results show the same candidate in the same toronto_district_school_board trustee district (Ward 17) as the confirmed 2012 occurrence; party/affiliation continuity is consistent and no same-event/name collision was found.,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/97d72233-8681-4b3d-828e-4929d40d122c/resource/79f831c8-48ec-45f2-a65e-3b514f877a93/download/2012-tdsb-wards-17-20.xls,independent-adjudication-bucket-1
can_d95e97b802835071a5747111e3a175a1,per_982a63e06b42518892b172d5fad100f4,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_d9af94e879195e09a64d0d02d483522a,per_61f049be59ed5f9ca664770df7918c57,confirmed,high,"Official result continuity: same body/office, displayed district “Ward 1”, and party/affiliation “non_partisan” match a confirmed candidacy; no same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_da0b9b406bb4561996957b73cb4c51f4,per_aa7e1fc3732f5f7ca827abe93a68e2e8,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_da5549a2122b53e5a322c3a8b48761c2,per_35aa0facc1595a859fd2e13b969ad839,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_da761a96083a5ad69719cca4c9e021e1,per_6d85718c7b02539787b5514eaed008e7,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://csviamonde.ca/,independent-adjudication-bucket-2
can_da8f68dfde7a539f902de261e1d83e3d,per_07a340cf447c52f08c347da7d94138c6,confirmed,high,Official results show the same candidate in the same toronto_city_council councillor district (Ward 35) as the confirmed 2006 occurrence; party/affiliation continuity is consistent and no same-event/name collision was found.,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_dba531b70d045fada627be71b0486148,per_d6acb15f737053038b9f0ea1e0dbc691,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://results.elections.on.ca/api/report-groups/4/report-outputs/503/csv;https://results.elections.on.ca/api/report-groups/4/report-outputs/508/csv,independent-adjudication-bucket-1
can_dc2c11bb8e7450fdbad38b6b3b7da7bb,per_36f6ac9eac7850daaaec301268dc3a59,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_dc2fa350f57b512f80713cebd5aee7ef,per_acc2321c531b5bd6bcdb48a3cb850389,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_dc625424656753738999ffdd08ead8be,per_795b9021a68f579ab3575133de40a34e,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_dc7883533061596b87601becd110d175,per_76a2e2c006cb5ac2a65ea843046508d3,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_dce08b93c2535df28a89767c01b12df1,per_a058ca36ff575589a3d59793cedba0b6,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_dcfe9a4846675145871f9087c3a5c005,per_a89824be70535923ae6dbc585cff3fc0,confirmed,high,Candidate profiles explicitly connect the 2022 council candidacy to the 2019 and 2021 federal Green runs and the 2022 provincial Green run; the distinctive biographical continuity also bridges the 2018 council anchor.,https://thelocal.to/ward-13-toronto-centre/;https://www.metradio.ca/news/toronto-votes-2022-2slgbtq-and-disability-rights-community-advocate-nicki-ward-to-run-for-ward-13/;https://gpo.ca/2021/12/17/nicki-ward-nominated-as-ontario-green-candidate-in-toronto-centre/,council-batch-2-evidence-review
can_dd6fe13d4eea5f5699186b2a61c69ebc,per_d422aa968a085f6996f11772e59028f7,confirmed,high,Official results show the same candidate in the same toronto_city_council mayor district (City of Toronto) as the confirmed 2010 occurrence; party/affiliation continuity is consistent and no same-event/name collision was found.,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_dd8b50a87df65cafac4c4dc05e53a1f9,per_047c29c65048565e8c30a5077bd4679c,confirmed,high,"Official result continuity: same body/office, displayed district “Ward 26”, and party/affiliation “non_partisan” match a confirmed candidacy; no same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_dda2c56f263954b49cb372b5a160749c,per_b1b40ef1cccf5effa7bf20c3c8ca4438,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_ddaa37d04a1f58229951a79752745e94,per_32814e1dbfe456938caee10e6e88c29c,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_de77b52bf27e5157bde47804c5ec4c9a,per_3d92cb8578745ebaa293a5ae42926548,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_df04d29b8e6a551e8f955636faba403e,per_02e1241d551453eca03dcc3e2de3c480,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_dfeeeef94cce504d8feba5f1392b3b7c,per_08887f506b00589ca8ee14b4606e73c7,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_e1b864c3643b5780824b9769e9447f40,per_dcf81aa9f2785dfe91089150ec4ccddc,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_e2718ecb61c55827a3752545cf65f378,per_f15ce6590bcb5250ae4aedeaaccb3431,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/res/rep/off/ovr2015app/41/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_e30a7b667d12560b97fa2ae39cd3b6d4,per_aa4781aa9aa0509983b1a82511ccfec4,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_e31993498da85c25958f3603a5ec9f1f,per_1fce2afa18775d5c864172aaf0a321a9,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-0
can_e38db6b6d40d558ba0e19e0196106f69,per_afc1279f074d5e39b30769e3dcbe0fd8,confirmed,high,"Official result continuity: same body/office, displayed district “City of Toronto”, and party/affiliation “non_partisan” match a confirmed candidacy; no same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_e4e739a5366d587e91ca09da5e077eb2,per_efaf79db63e5566db72febcbffbdca49,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_e4f336247c0a5df080e6c788bfc87a51,per_926e859af1b3567cad8d4d815e3b5d13,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_e5b5388c503753a1a4ff9636316c72a1,per_7b66a05627cf557db879bb07990a8aa6,confirmed,high,"Candidate-controlled campaign history and matching first-person biographies explicitly bridge the federal, provincial, and municipal candidacies to the existing Person; no contradictory occurrence or same-event collision was found.",https://www.toronto4life.ca/2014--2018-toronto-city-councillor-municipal-election.html;https://beachmetro.com/2023/11/15/scarborough-southwest-byelection-2023-candidate-anthony-internicola-answers-our-questions/;https://en.votemate.org/canada2019/candidates/2255,council-batch-2-evidence-review
can_e5e3e5dfc8fe5a289d228e3ad1617440,per_37f7dad14c375a50af81a0802a124a64,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_e5ec806be72e5a7fa12c136c5ebe3354,per_dcf81aa9f2785dfe91089150ec4ccddc,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_e5f32efc683c54f7a72cb855306691ef,per_43973d2507a655e1b18d6fbcec100522,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/res/rep/off/ovr2021app/53/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_e60a24304cc75db8881c28a499a682ed,per_e01363e3660c520ab06ad950c7870eab,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_e62cbef65d91573abd60f632cc36030e,per_14cd0ecc0d1756398e0a13a1bbc86d78,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/res/rep/off/ovrGE45/62/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_e64e6f1435175f8f83d4f5d47c68c4c0,per_814faf6d9f0b59c7817614e59dc88eee,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://results.elections.on.ca/api/report-groups/45/report-outputs/1043/csv;https://results.elections.on.ca/api/report-groups/45/report-outputs/1048/csv,independent-adjudication-bucket-1
can_e6a7f6a2a47859d8bf15934bc6483e01,per_9a076c70a0b756579d17fc8634bfba73,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_e6d34f29eedd56fa8a97a2508cc32679,per_aa1078f5c83b568188c98224c0b71f58,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/scripts/OVR2004/23/data/ON.zip;https://www.elections.ca/scripts/OVR2004/23/data/table12.csv,independent-adjudication-bucket-1
can_e6d9a442c379574da10dd236f22f266d,per_6e7a36b80aaa5abcbcbb405b7c98c4cb,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_e7844b10a92153c5aa2a448e293aae61,per_6fa29a90234b5c9f8a930ac421d590ee,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/97d72233-8681-4b3d-828e-4929d40d122c/resource/25343469-085b-4c9f-8a36-7d7f9115c630/download/2016-tdsb-ward-5.xlsx,independent-adjudication-bucket-1
can_e7de3da1a07d5be9bbe9c39e8efd9c88,per_c362fc4bb32e5a788bde06b8a91f61b9,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-0
can_e8168cefdc735a8aacbac4902edb9f7f,per_d01f90666b6f5ca8b9b5505e19248b8e,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_e86d7f2c169f572a94401378627b52d1,per_f40f18bb335c518094075f5f55922add,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,independent-adjudication-bucket-1
can_e8a5323b0b5157df897968f624f262aa,per_48c4e0a1220d541d9c25b4d5392c10a8,confirmed,high,"Official result continuity: same body/office, displayed district “Ward 19”, and party/affiliation “non_partisan” match a confirmed candidacy; no same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_e8f7e8d74fdc5cd895edf6e0a2cc094a,per_3b5c691ecc49595daa1d84a97b6544de,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_e8fefcf6dccd53e2b422d604d217eca4,per_938e95f2cf3a517bbb1e3feeabe58948,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_e92beb28ee555138a07c0277d8b5bd90,per_02e1241d551453eca03dcc3e2de3c480,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_e93f5ad6bae3581da052d5f6634f7c41,per_7b66a05627cf557db879bb07990a8aa6,confirmed,high,"Candidate-controlled campaign history and matching first-person biographies explicitly bridge the federal, provincial, and municipal candidacies to the existing Person; no contradictory occurrence or same-event collision was found.",https://www.toronto4life.ca/2014--2018-toronto-city-councillor-municipal-election.html;https://beachmetro.com/2023/11/15/scarborough-southwest-byelection-2023-candidate-anthony-internicola-answers-our-questions/;https://en.votemate.org/canada2019/candidates/2255,council-batch-2-evidence-review
can_e946dccb1dc35eccbafae874d52c041a,per_8dfcb50da4ab5cf6bd8d97197c6bc37f,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_e98570542b015e93afc2c7881f9d253a,per_fcab4370a7af55018ff53e74fe336a1b,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/3/report-outputs/499/csv;https://results.elections.on.ca/api/report-groups/3/report-outputs/492/csv;https://results.elections.on.ca/api/report-groups/3/report-outputs/497/csv,independent-adjudication-bucket-1
can_e9be77407e6b54fbb418a114a27290ab,per_f285f0621dbe566cadb4c7cee0d4a752,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-0
can_ea009f23d1245f718dbf306dae65535d,per_26c8bb5191885b0b9444dc194e907fc3,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/res/rep/off/ovr2019app/51/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_ea0f1463154e5f5a9f465bb0dd82842d,per_01e55c64208d564aad668a9cbe1847a7,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_eb2ad8ed752d5643a2eb8cdcacbe7913,per_546a50310fbe5401a126a3864d97fbb3,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_eb4a3e0a45955cd785af3feb32e5461b,per_418c28904f335427b222e2e6b0b6f9fc,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_ebf2b32e08f056f887ed30386ef031b5,per_0dc4a5c8fe3251b7927d6f7f417e8f1a,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_ec599af728b6535c95aabd0475dfcf3a,per_bb2a4a79e2845e0dacd2990db4822495,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_ecbe3edabf515416aa60b5efc7aa7cc0,per_4abfc6814553591da65fde24f2822daa,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/scripts/OVR2008/31/data/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_ece0a797928b509bb3aba62bdc67cb29,per_2afc661b78b15020889552f8f43a6f89,confirmed,high,"The candidates own 2024 questionnaire identifies his earlier Ward 19 run, and a 2025 profile identifies the trustee candidate as the same former ESL teacher who had just run for Ward 15 council.",https://leasideresidents.ca/jason-stevens/;https://leasidelife.com/a-crowded-field-vies-to-be-next-school-trustee/,council-batch-2-evidence-review
can_ecef6b05aa3f5e97a46a1c8b2dc85b29,per_5d9b1cbc232752a6a673870fddc99816,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/97d72233-8681-4b3d-828e-4929d40d122c/resource/7057b4fe-f71d-469b-bf61-c366895fc62e/download/2025-tdsb-ward-11.xlsx,independent-adjudication-bucket-1
can_ecfc243727c053a2befd8c741d7eedff,per_2bab4998527d5e67b9e5fc4c79ca9642,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,independent-adjudication-bucket-1
can_ed08f3533200506abda290c622ce1066,per_7b89d4ee41a9598891005444d4695c71,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_ed0b6688e386591fa61a6ba45f49b644,per_8558a7dd56825d5fac83af15444e1311,rejected,high,Proposed target is contradicted by a same-election collision: can_d3396c2c93cc564bb6e20f62b4064040 is already linked to that Person while this candidacy appears separately in the same event; keep this occurrence distinct.,https://www.tcdsb.org/,independent-adjudication-bucket-2
can_ed34f3bc52f55055931824d36e1b64a5,per_3bbcf2dbde1a55fc8fd153705fc31fde,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-0
can_ed46ec230e995716bffa0b9934561fed,per_35ea9f020c565de2a219a14213d94b73,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_ede55175bbd755a5b8bc96d45dcf4f13,per_8d8d568840ee59339239f229529f11fb,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/97d72233-8681-4b3d-828e-4929d40d122c/resource/836c4152-0603-4fd4-8ab4-a53cf386bc43/download/2016-tdsb-ward-1-.xlsx,independent-adjudication-bucket-1
can_ee3688e8d9335dddaad4ba9e26bb14a8,per_27c46c62f83c5dbaae44b65d34a178c6,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_ee7e4624d5705292b9f94904b9c20984,per_7b89d4ee41a9598891005444d4695c71,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_eec07cd8197a5088b19173a144025fa6,per_cf22ca95ffd15dd7ac94f2169122b13a,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_ef1c88bf1992517f823f15635e057fe4,per_9858e2868fc458e283ff00b2ccf9dff4,confirmed,high,Official results show the same candidate in the same toronto_city_council councillor district (Ward 25) as the confirmed 2010 occurrence; party/affiliation continuity is consistent and no same-event/name collision was found.,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_ef86e406e08e51aeb055b1fc549bdf4a,per_3b515950560656eb99d50260596bf3c0,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-0
can_efd48ce8bb1e573785becf6c364c8b22,per_cfe7ac7375535c50be88361fd9360947,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_efd8155d8d2c53e9871b9c2f312848d4,per_f83a845b39c557858ef136126671d55b,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_f0070748b5b65abb9a859d5ea993544a,per_8239cc01374059a69c5577df7dd016d7,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tcdsb.org/,independent-adjudication-bucket-0
can_f05dcb17d9f9577d86751ced6c9db388,per_9f569a842c9e527b88cda3fc73dbfacb,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_f0cdb9de570c5ff7bf6cf426527735fa,per_6f6e1bf43d115e329a8da063f0df47ad,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_f0d4eeb52ba95597b712b473c068cf06,per_4f37b2f5fa8b5a78adaeab69c05cab5f,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
