decision_id,cohort_id,subject_candidacy_id,prior_candidacy_id,observed_ballot_name,election_date,represented_body,office_type,district_name,decision,identity_bridge,evidence_urls,rationale
trd_b3f4fb5e34895a4b99c2fee9a8fc443a,toronto-trustee-2026,can_f41f04d241c35894a49f580c4eaab821,can_c565ec043a5f556188eb90e0ddef921e,Imran Khan,2026-04-13,canada_house_of_commons,mp,University—Rosedale,hold,The federal occurrences form one prior identity but the current trustee filing has no contact or biographical anchor connecting it to that person.,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://governingcouncil.utoronto.ca/secretariat/biography/imran-khan;https://www.elections.ca/res/rep/off/ovrGE45/62/table12E.html;https://www.elections.ca/res/rep/off/ovr_2026/64/data_donnees/pollresults_resultatsbureau35112.csv,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks. Sol third-pass review: No qualifying bridge was found to the certified 2026 trustee candidate; the common name makes a name-only merge unsafe."
trd_b080d110b4f05aa18c158ed493d6bb56,toronto-trustee-2026,can_89044a41dd6059df8e8c780e41562ab7,can_fa8e77961d835c979c18c0ec77a01b7b,Dewitt Lee,2010-10-25,toronto_city_council,mayor,City of Toronto,reject,Terra did not find a sufficient identity bridge to the certified candidate.,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://tubmancommunity.org/board-members;https://thelocal.to/ward-12-toronto-st-pauls/;https://www.toronto.ca/wp-content/uploads/2017/08/9059-election-2014-clerksofficialdeclarationofresults.pdf;https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+District+School+Board&lang=en,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks."
trd_31f51159c1df5fdfb1e0e70f3cf4931f,toronto-trustee-2026,can_89044a41dd6059df8e8c780e41562ab7,can_044e84dcb5205ab4b02284c84e618507,Dewitt Lee,2014-10-27,toronto_city_council,mayor,City of Toronto,reject,Terra did not find a sufficient identity bridge to the certified candidate.,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://tubmancommunity.org/board-members;https://thelocal.to/ward-12-toronto-st-pauls/;https://www.toronto.ca/wp-content/uploads/2017/08/9059-election-2014-clerksofficialdeclarationofresults.pdf;https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+District+School+Board&lang=en,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks."
trd_7bf16f7070a65d609538ea8daf98f1de,toronto-trustee-2026,can_89044a41dd6059df8e8c780e41562ab7,can_68b313b784ef5e5a960c7e84f1e307ea,Dewitt Lee,2022-10-24,toronto_district_school_board,trustee,Ward 8,hold,"New reporting shows historical Dewitt Lee was Dewitt Lee III, but no source explicitly links the 2022 and 2026 trustee occurrences.",https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://tubmancommunity.org/board-members;https://thelocal.to/ward-12-toronto-st-pauls/;https://www.toronto.ca/wp-content/uploads/2017/08/9059-election-2014-clerksofficialdeclarationofresults.pdf;https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+District+School+Board&lang=en;https://thecaribbeancamera.com/lee-takes-second-try-at-mayoralty/;https://thelocal.to/ward-8-eglinton-lawrence/;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks. Sol third-pass review: Sol substantially weakened the earlier suffix-based collision concern, yet no qualifying current-to-2022 bridge was found, so the assigned occurrence remains held."
trd_a13ac0b50faf5046bcea42d9332a4279,toronto-trustee-2026,can_f6cdb98f716f5927a6d7702be80db45f,can_cf3257260fe8589cad2393471df11546,Christine McGirr,2008-10-14,canada_house_of_commons,mp,Trinity—Spadina,hold,Official sources establish the prior federal and trustee identity but the current filing supplies no identifier connecting it to that person.,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.elections.ca/Scripts/VIS/HistoricalResults/35095_e.html;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks. Sol third-pass review: No qualifying bridge was found from the established prior identity to the certified 2026 candidate."
trd_6f982d76ea8856f887c70ba60c6fdca3,toronto-trustee-2026,can_f6cdb98f716f5927a6d7702be80db45f,can_ba89c67ab744583e8d3019b18ba60708,Christine Mcgirr,2018-10-22,toronto_district_school_board,trustee,Ward 11,hold,Official sources establish the prior federal and trustee identity but the current filing supplies no identifier connecting it to that person.,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.elections.ca/Scripts/VIS/HistoricalResults/35095_e.html;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks. Sol third-pass review: No qualifying bridge was found from the established prior identity to the certified 2026 candidate."
trd_583d26a4d0c65ae193c0aeccc7fe7613,toronto-trustee-2026,can_cf329ed10ed3594894c05b6766a5436b,can_b6fcbd7a20e3510cae3e2c036f0bdee7,Farzana Rajwani,2022-10-24,toronto_district_school_board,trustee,Ward 14,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://www.farzanarajwani.ca/;https://www.farzanarajwani.ca/vision;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_afe378ce7f0e542ca9874d15578dd052,toronto-trustee-2026,can_d8004d3122615bda892d893bba4560ee,can_9e6874780fc85da6a4e89ac42179a2f8,ANGELA KENNEDY,2003-10-02,ontario_legislative_assembly,mpp,Beaches—East York,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.tcdsb.org/page/board-of-trustees/;https://www.ola.org/sites/default/files/node-files/hansard/document/pdf/2003/2003-05/house-document-hansard-transcript-4-en-2003-05-29_pdfL017.pdf;https://beachmetro.com/2022/05/03/provincial-election-2022-angela-kennedy-to-run-for-progressive-conservatives-in-beaches-east-york-riding/;https://results.elections.on.ca/api/report-groups/5/report-outputs/521/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/1ed53c9d-a316-465e-96ce-e72be74f8aa9/download/2003-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip;https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://results.elections.on.ca/api/report-groups/2/report-outputs/488/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_56955915596e5d3fb67cd4a60096d493,toronto-trustee-2026,can_d8004d3122615bda892d893bba4560ee,can_4530bf242cbc556390628a343148ef87,Angela Kennedy,2003-11-10,toronto_catholic_district_school_board,trustee,Ward 11,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.tcdsb.org/page/board-of-trustees/;https://www.ola.org/sites/default/files/node-files/hansard/document/pdf/2003/2003-05/house-document-hansard-transcript-4-en-2003-05-29_pdfL017.pdf;https://beachmetro.com/2022/05/03/provincial-election-2022-angela-kennedy-to-run-for-progressive-conservatives-in-beaches-east-york-riding/;https://results.elections.on.ca/api/report-groups/5/report-outputs/521/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/1ed53c9d-a316-465e-96ce-e72be74f8aa9/download/2003-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip;https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://results.elections.on.ca/api/report-groups/2/report-outputs/488/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_05098047ed075b2dbb3cbbb051098461,toronto-trustee-2026,can_d8004d3122615bda892d893bba4560ee,can_95582b1a01945c5b99db848de8ca660e,Angela Kennedy,2006-11-13,toronto_catholic_district_school_board,trustee,Ward 11,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.tcdsb.org/page/board-of-trustees/;https://www.ola.org/sites/default/files/node-files/hansard/document/pdf/2003/2003-05/house-document-hansard-transcript-4-en-2003-05-29_pdfL017.pdf;https://beachmetro.com/2022/05/03/provincial-election-2022-angela-kennedy-to-run-for-progressive-conservatives-in-beaches-east-york-riding/;https://results.elections.on.ca/api/report-groups/5/report-outputs/521/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/1ed53c9d-a316-465e-96ce-e72be74f8aa9/download/2003-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip;https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://results.elections.on.ca/api/report-groups/2/report-outputs/488/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_24319474a67250d984c60bc6ca8abc24,toronto-trustee-2026,can_d8004d3122615bda892d893bba4560ee,can_63470f76c7585d6b9267f04f1786f56c,ANGELA KENNEDY,2007-10-10,ontario_legislative_assembly,mpp,Don Valley East,confirm,Beach Metro explicitly identifies the longtime TCDSB trustee as the PC candidate who ran in Don Valley East in 2007.,https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.tcdsb.org/page/board-of-trustees/;https://www.ola.org/sites/default/files/node-files/hansard/document/pdf/2003/2003-05/house-document-hansard-transcript-4-en-2003-05-29_pdfL017.pdf;https://beachmetro.com/2022/05/03/provincial-election-2022-angela-kennedy-to-run-for-progressive-conservatives-in-beaches-east-york-riding/;https://results.elections.on.ca/api/report-groups/5/report-outputs/521/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/1ed53c9d-a316-465e-96ce-e72be74f8aa9/download/2003-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip;https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://results.elections.on.ca/api/report-groups/2/report-outputs/488/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks. Sol third-pass review: Reputable contemporary coverage supplies the explicit cross-office and election-year bridge."
trd_2c9ede77e8c551de9f826faf95050f9c,toronto-trustee-2026,can_d8004d3122615bda892d893bba4560ee,can_bdebbc1bc209571bb822180ba1c83abe,Angela Kennedy,2010-10-25,toronto_catholic_district_school_board,trustee,Ward 9,reject,Terra did not find a sufficient identity bridge to the certified candidate.,https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.tcdsb.org/page/board-of-trustees/;https://www.ola.org/sites/default/files/node-files/hansard/document/pdf/2003/2003-05/house-document-hansard-transcript-4-en-2003-05-29_pdfL017.pdf;https://beachmetro.com/2022/05/03/provincial-election-2022-angela-kennedy-to-run-for-progressive-conservatives-in-beaches-east-york-riding/;https://results.elections.on.ca/api/report-groups/5/report-outputs/521/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/1ed53c9d-a316-465e-96ce-e72be74f8aa9/download/2003-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip;https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://results.elections.on.ca/api/report-groups/2/report-outputs/488/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks."
trd_6ac821386bb752df95a1a4dbc6504bdc,toronto-trustee-2026,can_d8004d3122615bda892d893bba4560ee,can_5e0395b75a0e5398a87499c8186b3f84,Angela Kennedy,2010-10-25,toronto_catholic_district_school_board,trustee,Ward 11,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.tcdsb.org/page/board-of-trustees/;https://www.ola.org/sites/default/files/node-files/hansard/document/pdf/2003/2003-05/house-document-hansard-transcript-4-en-2003-05-29_pdfL017.pdf;https://beachmetro.com/2022/05/03/provincial-election-2022-angela-kennedy-to-run-for-progressive-conservatives-in-beaches-east-york-riding/;https://results.elections.on.ca/api/report-groups/5/report-outputs/521/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/1ed53c9d-a316-465e-96ce-e72be74f8aa9/download/2003-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip;https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://results.elections.on.ca/api/report-groups/2/report-outputs/488/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_8272f13d55545779816bda33ea17d56e,toronto-trustee-2026,can_d8004d3122615bda892d893bba4560ee,can_0d3a7e78c07d5748ac0f0d9902bd153a,ANGELA KENNEDY,2014-06-12,ontario_legislative_assembly,mpp,Don Valley East,confirm,The 2014 OASIS and candidate guides identify the Don Valley East PC candidate as a registered nurse and four-term TCDSB trustee.,https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.tcdsb.org/page/board-of-trustees/;https://www.ola.org/sites/default/files/node-files/hansard/document/pdf/2003/2003-05/house-document-hansard-transcript-4-en-2003-05-29_pdfL017.pdf;https://beachmetro.com/2022/05/03/provincial-election-2022-angela-kennedy-to-run-for-progressive-conservatives-in-beaches-east-york-riding/;https://results.elections.on.ca/api/report-groups/5/report-outputs/521/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/1ed53c9d-a316-465e-96ce-e72be74f8aa9/download/2003-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip;https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://results.elections.on.ca/api/report-groups/2/report-outputs/488/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf;https://oasisonline.ca/wp-content/uploads/OASIS%20One%20Voice%20Kit%20-%202014%20Ontario%20General%20Election.pdf;https://cltoronto.ca/wp-content/uploads/2014/05/Toronto-Candidates-and-Ridings.pdf,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks. Sol third-pass review: Contemporaneous institutional election guides explicitly connect the 2014 provincial candidate to the trustee identity."
trd_01e1ef495218510487715b55dcb14744,toronto-trustee-2026,can_d8004d3122615bda892d893bba4560ee,can_cbe7c3fac3865ab7aea6c777394d5824,Angela Kennedy,2014-10-27,toronto_catholic_district_school_board,trustee,Ward 11,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.tcdsb.org/page/board-of-trustees/;https://www.ola.org/sites/default/files/node-files/hansard/document/pdf/2003/2003-05/house-document-hansard-transcript-4-en-2003-05-29_pdfL017.pdf;https://beachmetro.com/2022/05/03/provincial-election-2022-angela-kennedy-to-run-for-progressive-conservatives-in-beaches-east-york-riding/;https://results.elections.on.ca/api/report-groups/5/report-outputs/521/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/1ed53c9d-a316-465e-96ce-e72be74f8aa9/download/2003-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip;https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://results.elections.on.ca/api/report-groups/2/report-outputs/488/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_76813d34321459d285d50b2aa0a24708,toronto-trustee-2026,can_d8004d3122615bda892d893bba4560ee,can_43eebe9be3135abbaba1c40faa937b5a,Angela Kennedy,2018-10-22,toronto_catholic_district_school_board,trustee,Ward 11,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.tcdsb.org/page/board-of-trustees/;https://www.ola.org/sites/default/files/node-files/hansard/document/pdf/2003/2003-05/house-document-hansard-transcript-4-en-2003-05-29_pdfL017.pdf;https://beachmetro.com/2022/05/03/provincial-election-2022-angela-kennedy-to-run-for-progressive-conservatives-in-beaches-east-york-riding/;https://results.elections.on.ca/api/report-groups/5/report-outputs/521/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/1ed53c9d-a316-465e-96ce-e72be74f8aa9/download/2003-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip;https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://results.elections.on.ca/api/report-groups/2/report-outputs/488/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_cd216fc5185750a9843bae3a8bb8cf8c,toronto-trustee-2026,can_d8004d3122615bda892d893bba4560ee,can_f61171a4e55553ee820568eafb975356,ANGELA KENNEDY,2022-06-02,ontario_legislative_assembly,mpp,Beaches—East York,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.tcdsb.org/page/board-of-trustees/;https://www.ola.org/sites/default/files/node-files/hansard/document/pdf/2003/2003-05/house-document-hansard-transcript-4-en-2003-05-29_pdfL017.pdf;https://beachmetro.com/2022/05/03/provincial-election-2022-angela-kennedy-to-run-for-progressive-conservatives-in-beaches-east-york-riding/;https://results.elections.on.ca/api/report-groups/5/report-outputs/521/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/1ed53c9d-a316-465e-96ce-e72be74f8aa9/download/2003-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip;https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://results.elections.on.ca/api/report-groups/2/report-outputs/488/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
