curation_key,endorser_key,expected_contest_id,expected_candidacy_id,election_date,office_type,official_district_id,expected_candidate_name,asserted_candidate_name,review_state,endorsement_kind,announcement_date,date_precision,source_type,source_url,secondary_source_url
star_2006_w17_alejandrabravo,toronto_star_editorial_board,con_46f7b754b02b57d0a651c417f9f0471d,can_ea146d9cbad959179dd04dbfb037d648,2006-11-13,councillor,ward-17,Alejandra Bravo,Alejandra Bravo,confirmed,editorial_choice,2006-11-08,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439101262,
star_2006_w18_adamgiambrone,toronto_star_editorial_board,con_387d212e18c453e2a8eb298de5c374ff,can_5d5d216a8cb75d0f9b03794ae3482086,2006-11-13,councillor,ward-18,Adam Giambrone,Adam Giambrone,confirmed,editorial_choice,2006-11-08,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439101262,
star_2006_w19_joepantalone,toronto_star_editorial_board,con_610d1afaa15d592eb956835f8fd51600,can_9193df3ee49d5d2b8ce3dc455922cea4,2006-11-13,councillor,ward-19,Joe Pantalone,Joe Pantalone,confirmed,editorial_choice,2006-11-08,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439101262,
star_2006_w20_adamvaughan,toronto_star_editorial_board,con_398774c449785307baa3822c581963e9,can_0c07293881025b1db98b02bbd55a6791,2006-11-13,councillor,ward-20,Adam Vaughan,Adam Vaughan,confirmed,editorial_choice,2006-11-08,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439101262,
star_2006_w21_joemihevc,toronto_star_editorial_board,con_88a17b76344c50ba9a3a118dd558c185,can_6bf809dc60245af896c4eda173c20f98,2006-11-13,councillor,ward-21,Joe Mihevc,Joe Mihevc,confirmed,editorial_choice,2006-11-08,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439101262,
star_2006_w22_michaelwalker,toronto_star_editorial_board,con_95ce62f8d45154c7836ec0372d2a416e,can_d212f925622258e8970eff24e98d7357,2006-11-13,councillor,ward-22,Michael Walker,Michael Walker,confirmed,editorial_choice,2006-11-08,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439101262,
star_2006_w23_johnfilion,toronto_star_editorial_board,con_1fa443b3390f5d6691f7994877cf55c8,can_13746a28acf45accb97ff466f44646e1,2006-11-13,councillor,ward-23,John Filion,John Filion,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w24_edshiller,toronto_star_editorial_board,con_c90c50ce5e7c59dbaf6f3fb8efe575fd,can_eef06d1122375ecbb0900d4e7bebf183,2006-11-13,councillor,ward-24,Ed Shiller,Ed Shiller,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w25_cliffjenkins,toronto_star_editorial_board,con_899c01be1cc951dfb79010a2fbd8ad10,can_f1ea2339e5d859a8bd4ec24487e8039e,2006-11-13,councillor,ward-25,Cliff Jenkins,Cliff Jenkins,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w26_mohameddhanani,toronto_star_editorial_board,con_2070d155d42250abac2e50baf8c6bf39,can_430c6469119652679b158b280ab7e70b,2006-11-13,councillor,ward-26,Mohamed Dhanani,Mohamed Dhanani,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w27_kylerae,toronto_star_editorial_board,con_4a5af0945c9a5a01ae50e3a5ea61b3fb,can_e90f80334f6d5c2caf953d5e0a7f7068,2006-11-13,councillor,ward-27,Kyle Rae,Kyle Rae,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w28_pammcconnell,toronto_star_editorial_board,con_107ad5f6c01f5d4389c8194358534375,can_579934a87a3750cbbd93554642005cff,2006-11-13,councillor,ward-28,Pam Mcconnell,Pam McConnell,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w29_caseootes,toronto_star_editorial_board,con_2f8a0c46b37950fd9149d9b62f1f0142,can_62320820163a52c5bff17168dd311824,2006-11-13,councillor,ward-29,Case Ootes,Case Ootes,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w30_paulafletcher,toronto_star_editorial_board,con_ebbe0512549c59bc8a7a31e7ec5a59e9,can_5c0b674fd76f524fbcf7657aac767b51,2006-11-13,councillor,ward-30,Paula Fletcher,Paula Fletcher,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w31_janetdavis,toronto_star_editorial_board,con_09d3330e921d5e53ae19007709e75bf9,can_2d5a50e7f10f57849dee50bd2d319190,2006-11-13,councillor,ward-31,Janet Davis,Janet Davis,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w32_sandrabussin,toronto_star_editorial_board,con_218bbbaab66c59bc8d0d747f3ae2fb3c,can_3e15e3336f025aebb9b03fb269c45f24,2006-11-13,councillor,ward-32,Sandra Bussin,Sandra Bussin,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w33_shelleycarroll,toronto_star_editorial_board,con_31d375f206cb5fe1955efa73ae9da43e,can_266ef7bcb50c5f74b9fdc4338627ed06,2006-11-13,councillor,ward-33,Shelley Carroll,Shelley Carroll,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w34_denzilminnanwong,toronto_star_editorial_board,con_b1ec123602ab559c939e1aa02badcd71,can_8a2673db54705ab0a33640230926ff68,2006-11-13,councillor,ward-34,Denzil Minnan-Wong,Denzil Minnan-Wong,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w35_michelleberardinetti,toronto_star_editorial_board,con_4ead7aa21a905ad7bd1838cb33f37045,can_b3274fbfebff5a18b1b3fb1f64fce587,2006-11-13,councillor,ward-35,Michelle Berardinetti,Michelle Berardinetti,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w36_brianashton,toronto_star_editorial_board,con_e7325536f8e85cffa249480df8a556a2,can_6d96fca466345c79a7537e98e8e5fde8,2006-11-13,councillor,ward-36,Brian Ashton,Brian Ashton,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w37_michaelthompson,toronto_star_editorial_board,con_d0cb7c26d6e55def83cde1da2c9bc8c5,can_f6258f8db34051e7bc22919d0aaad4e3,2006-11-13,councillor,ward-37,Michael Thompson,Michael Thompson,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w38_glenndebaeremaeker,toronto_star_editorial_board,con_17c2e1a7404c5641823443ca7a6dcc10,can_3f84dacf17b85bdbad830258c4a975a8,2006-11-13,councillor,ward-38,Glenn De Baeremaeker,Glenn De Baeremaeker,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w41_hratchaynedjian,toronto_star_editorial_board,con_86a1f5b3235452b4a3cb3b3297e4dd51,can_7de65bb716635a0bb22212e998ae27c8,2006-11-13,councillor,ward-41,Hratch Aynedjian,Hratch Aynedjian,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w43_jimrobb,toronto_star_editorial_board,con_59aa1ee85e2d51ca8dee4338d37665c2,can_c2eef971f9b356bc8baca5283e3f67e4,2006-11-13,councillor,ward-43,Jim Robb,Jim Robb,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2006_w44_dianahall,toronto_star_editorial_board,con_c59d97019dab554698aea8cb6eeb469a,can_2d2e20f4045e5748b0cd5c79e937bbbe,2006-11-13,councillor,ward-44,Diana Hall,Diana Hall,confirmed,editorial_choice,2006-11-09,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439105757,
star_2014_w01_idilburale,toronto_star_editorial_board,con_5c8144ae39615a3189a3691c99c5ea4e,can_662f2273decb5a43a9f57b6382de1eb4,2014-10-27,councillor,ward-1,Idil Burale,Idil Burale,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w02_andraydomise,toronto_star_editorial_board,con_622c2ee026875ae4ac60200b1559e8f6,can_89269c2df162570896b0aee2ef3865a4,2014-10-27,councillor,ward-2,Andray Domise,Andray Domise,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w03_stephenholyday,toronto_star_editorial_board,con_54d4d8b5d91f5df5ba8bfdf9c61296af,can_4439ed92e3a352c29a780d9bcf1db5b4,2014-10-27,councillor,ward-3,Stephen Holyday,Stephen Holyday,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w04_johncampbell,toronto_star_editorial_board,con_7acbde45d7355dbeb5327c8eff9039ed,can_0cfdf019986053d3b8d100be96affc39,2014-10-27,councillor,ward-4,John Campbell,John Campbell,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w05_justindiciano,toronto_star_editorial_board,con_5cb64f68c501559d960b05fb29843745,can_2845aa673c2057748b97224c2e967be7,2014-10-27,councillor,ward-5,Justin Di Ciano,Justin Di Ciano,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w06_russford,toronto_star_editorial_board,con_5babda81dd6351a28a423340a03b5d8a,can_3187bf1e68df5989b8a6ce0b4ce3c94b,2014-10-27,councillor,ward-6,Russ Ford,Russ Ford,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w07_nickdinizio,toronto_star_editorial_board,con_0dc4d6b99efa5f32a8f36b24d080bb2d,can_b1a8902aa8455b3583f681a968e0f5c9,2014-10-27,councillor,ward-7,Nick Di Nizio,Nick Di Nizio,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w08_anthonyperruzza,toronto_star_editorial_board,con_2cf721e86d7a55de8cf53a0ae3f6413c,can_0f0b829f62e85c3594446f9eda050784,2014-10-27,councillor,ward-8,Anthony Perruzza,Anthony Perruzza,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w09_mariaaugimeri,toronto_star_editorial_board,con_004711e5bbda5d169a7774d906befd21,can_4ada97541b6c547ca17e6e9983ae4c30,2014-10-27,councillor,ward-9,Maria Augimeri,Maria Augimeri,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w10_jamespasternak,toronto_star_editorial_board,con_7d07021e53b35a609a75560232a15fd1,can_856d4ee5096e513396905274d05cf7f7,2014-10-27,councillor,ward-10,James Pasternak,James Pasternak,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w11_dorychalhoub,toronto_star_editorial_board,con_fed30965855757d399c6acfbd6e6d4f4,can_c09f337ff61a5da3bf2b188b5a96f1ea,2014-10-27,councillor,ward-11,Dory Chalhoub,Dory Chalhoub,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w12_nickdominelli,toronto_star_editorial_board,con_e230d66a67245cd08a806de4208d288b,can_800ffd8dd6d854bc88c3ea5ee3c4b920,2014-10-27,councillor,ward-12,Nick Dominelli,Nick Dominelli,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w13_sarahdoucette,toronto_star_editorial_board,con_7ee43d0beaab558c9788d151bbd8d067,can_8f368351655d5313a6b3222d1db33cdf,2014-10-27,councillor,ward-13,Sarah Doucette,Sarah Doucette,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w14_gordperks,toronto_star_editorial_board,con_5161ebd9ab2b5c55bfcd6eef433082c9,can_eb15951728215f8ab958874d4a9f29ef,2014-10-27,councillor,ward-14,Gord Perks,Gord Perks,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w15_joshcolle,toronto_star_editorial_board,con_17f69fde16cb514bb16fb6e361c07fff,can_2f9b5c432e125d55b129256f91ee6f38,2014-10-27,councillor,ward-15,Josh Colle,Josh Colle,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w16_jeanpierreboutros,toronto_star_editorial_board,con_e8f16f1721ce5517977fa5bc1f660248,can_aa1efaa9f0b55303b2e886e6e879c478,2014-10-27,councillor,ward-16,Jean-Pierre Boutros,Jean-Pierre Boutros,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w17_alejandrabravo,toronto_star_editorial_board,con_b123ac953da1590ebb8bca29f5eb3bdc,can_1f117e090c2855258c47189504fd41ce,2014-10-27,councillor,ward-17,Alejandra Bravo,Alejandra Bravo,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w18_alexmazer,toronto_star_editorial_board,con_f59fe6995c8b528dbd3cbfbb5c3277c8,can_01c073b9cdc25ea49f0a393b562f8f86,2014-10-27,councillor,ward-18,Alex Mazer,Alex Mazer,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w19_mikelayton,toronto_star_editorial_board,con_c4de914fc9f15a3cab65125ee118d9c8,can_e99a2609a62e54cda99754cc90c5fa9c,2014-10-27,councillor,ward-19,Mike Layton,Mike Layton,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w20_joecressy,toronto_star_editorial_board,con_a3ad5138021a51309ade19f0cbc4ebe1,can_ce513505751c5fccb73b36106b10ed4e,2014-10-27,councillor,ward-20,Joe Cressy,Joe Cressy,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w21_joemihevc,toronto_star_editorial_board,con_643801dc921651c3a1ef5d96772fb13d,can_da14565abff1514b95e74ec4d75afb73,2014-10-27,councillor,ward-21,Joe Mihevc,Joe Mihevc,confirmed,editorial_choice,2014-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1613910148,
star_2014_w22_joshmatlow,toronto_star_editorial_board,con_2d92299c561559d99eccb92c22f4eb47,can_5cf9914b09975c18bcc88e097347be1b,2014-10-27,councillor,ward-22,Josh Matlow,Josh Matlow,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w23_johnfilion,toronto_star_editorial_board,con_79a0aa63063d5dd6a5a2ed28c29ecec1,can_4a4dfb92266c547b948edc0eb0d83d8e,2014-10-27,councillor,ward-23,John Filion,John Filion,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w24_danfox,toronto_star_editorial_board,con_e2f423965407516280c8b3af41b9f5cf,can_aa7f65bd26e25966b28e279f0c2145bd,2014-10-27,councillor,ward-24,Dan Fox,Dan Fox,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w25_jayerobinson,toronto_star_editorial_board,con_d61412ebefff5d2b8bc9183244150abf,can_265d242844d856a3a67d627039398b73,2014-10-27,councillor,ward-25,Jaye Robinson,Jaye Robinson,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w26_ishrathvelshi,toronto_star_editorial_board,con_636fab9611ed540ebff54ad772a1827d,can_73cd6e86c3315d459f6f10b17de84e89,2014-10-27,councillor,ward-26,Ishrath Velshi,Ishrath Velshi,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w27_kristynwongtam,toronto_star_editorial_board,con_13660de4bc485cc68e0744199d21cb46,can_0d15b129859b50f39c14ee0d4b5b0141,2014-10-27,councillor,ward-27,Kristyn Wong-Tam,Kristyn Wong-Tam,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w28_pammcconnell,toronto_star_editorial_board,con_d5af05a065045bf9adaf30847252c957,can_dce7d4620e3c5e778884ef316336c325,2014-10-27,councillor,ward-28,Pam Mcconnell,Pam McConnell,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w29_maryfragedakis,toronto_star_editorial_board,con_2f43675e2c5c59b796fafde036252ed1,can_0b72337b5b825b818ba68a7ade63fd0c,2014-10-27,councillor,ward-29,Mary Fragedakis,Mary Fragedakis,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w30_paulafletcher,toronto_star_editorial_board,con_6c708130eaa15c9080cc3cd3a207f63b,can_05e436c873355ce9ac7cc4f41e4432dc,2014-10-27,councillor,ward-30,Paula Fletcher,Paula Fletcher,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w31_janetdavis,toronto_star_editorial_board,con_639f022801275cedb8f9b4fe82711ae3,can_4191c6818a245d56ad3aa247bb118bd6,2014-10-27,councillor,ward-31,Janet Davis,Janet Davis,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w32_marymargaretmcmahon,toronto_star_editorial_board,con_6629fd920f2b5a8d9b7959fafdd04a1a,can_101cffe6738b513b8c5049148f624dc5,2014-10-27,councillor,ward-32,Mary-Margaret Mcmahon,Mary-Margaret McMahon,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w33_shelleycarroll,toronto_star_editorial_board,con_c57f0385335559e696305e7d4e632b40,can_78df6bd59a7c54a0aea5e8546dfe7165,2014-10-27,councillor,ward-33,Shelley Carroll,Shelley Carroll,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w34_denzilminnanwong,toronto_star_editorial_board,con_d8e03f953ae157089237a1febc263587,can_96f21a337879501a940a9d83c4c2cca3,2014-10-27,councillor,ward-34,Denzil Minnan-Wong,Denzil Minnan-Wong,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w35_michelleberardinetti,toronto_star_editorial_board,con_59bfad1b37305c63a378a4614deb11ae,can_70142dd603c55957b30f98fa8b76a199,2014-10-27,councillor,ward-35,Michelle Berardinetti,Michelle Berardinetti,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w36_robertspencer,toronto_star_editorial_board,con_b592d84a34965294a78c84c50bab4ddb,can_d391a62453fe5475b322529a0bfdd897,2014-10-27,councillor,ward-36,Robert Spencer,Robert Spencer,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w37_michaelthompson,toronto_star_editorial_board,con_1e16e8a3edc55c77847b36d881fb8fe7,can_3ec20907e72051b0a0ab7e5b9e924482,2014-10-27,councillor,ward-37,Michael Thompson,Michael Thompson,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w38_glenndebaeremaeker,toronto_star_editorial_board,con_c8a9dfe07ee5545eb20e21d12773c57e,can_4db5ff0e51715d63897aa99429aa66ac,2014-10-27,councillor,ward-38,Glenn De Baeremaeker,Glenn De Baeremaeker,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w39_francong,toronto_star_editorial_board,con_350f0c58a79a574d926206857445b2d9,can_20f2c9e1238a579199f8d1f7059f008f,2014-10-27,councillor,ward-39,Franco Ng,Franco Ng,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w40_normkelly,toronto_star_editorial_board,con_e3f1226fd27e5ec6bf5d96a8439cc26a,can_397f372cc6d15e01a3a8dd86c2659956,2014-10-27,councillor,ward-40,Norm Kelly,Norm Kelly,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w41_chinlee,toronto_star_editorial_board,con_82f64d71deda5204bf8ba5ab710c21e6,can_79eb33c643155fd58f1a523d8cee24eb,2014-10-27,councillor,ward-41,Chin Lee,Chin Lee,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w42_neethanshan,toronto_star_editorial_board,con_222bdce34cf75bbeb159589e8f46045b,can_1b2e5192cb9552c08e983fae4c79036a,2014-10-27,councillor,ward-42,Neethan Shan,Neethan Shan,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w43_paulainslie,toronto_star_editorial_board,con_4e3ebb6b13cb5d2396519f9df6fbdf4b,can_2f7d5d43e5c958a598ed4b02de07da90,2014-10-27,councillor,ward-43,Paul Ainslie,Paul Ainslie,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2014_w44_dianahall,toronto_star_editorial_board,con_4e432b136b83537fb08e7e8485f4949c,can_c7df068f3b2f55b996869eef64e44f66,2014-10-27,councillor,ward-44,Diana Hall,Diana Hall,confirmed,editorial_choice,2014-10-21,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/1614259798,
star_2018_w01_carolroyer,toronto_star_editorial_board,con_922d425132ad5243b459c0ca40a6dcd9,can_f9e0ac6db5085ecb8f61d5e3ac3fb273,2018-10-22,councillor,ward-1,Carol Royer,Carol Royer,confirmed,editorial_choice,2018-10-15,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2119860825,
star_2018_w02_johncampbell,toronto_star_editorial_board,con_3fc9df4b254c5eb6a2a7fb629a124bfb,can_c2dcebb36674540fb4ff568b9601a8f4,2018-10-22,councillor,ward-2,John Campbell,John Campbell,confirmed,editorial_choice,2018-10-15,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2119860825,
star_2018_w03_ambermorley,toronto_star_editorial_board,con_612115bf42b450d3aeb63bb430d3aec9,can_a4e55da62ed2509cb497ad0bfd65c11f,2018-10-22,councillor,ward-3,Amber Morley,Amber Morley,confirmed,editorial_choice,2018-10-15,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2119860825,
star_2018_w04_gordperks,toronto_star_editorial_board,con_f961284da53f5a38ba3a20e7e998ef4f,can_f016d26c42dc5073b6e91d974223d0a7,2018-10-22,councillor,ward-4,Gord Perks,Gord Perks,confirmed,editorial_choice,2018-10-15,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2119860825,
star_2018_w05_lekanolawoye,toronto_star_editorial_board,con_ac347f98e5715159b3adecf8debcbde8,can_467ce1971c8b595a88cebb67edda463a,2018-10-22,councillor,ward-5,Lekan Olawoye,Lekan Olawoye,confirmed,editorial_choice,2018-10-15,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2119860825,
star_2018_w06_mariaaugimeri,toronto_star_editorial_board,con_849867f583195ad38c77941612883bd9,can_4eec1f4fc03c5c2192fa031a86b3420d,2018-10-22,councillor,ward-6,Maria Augimeri,Maria Augimeri,confirmed,editorial_choice,2018-10-15,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2119860825,
star_2018_w07_anthonyperruzza,toronto_star_editorial_board,con_990816d2030b592787bdf4a19382627f,can_6dfeac63c0665cf483c6ac6a4934541e,2018-10-22,councillor,ward-7,Anthony Perruzza,Anthony Perruzza,confirmed,editorial_choice,2018-10-15,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2119860825,
star_2018_w08_mikecolle,toronto_star_editorial_board,con_caa23fae586656b2bab11ee711073a2c,can_4f560ce4f469526a9aead47e762a7cd1,2018-10-22,councillor,ward-8,Mike Colle,Mike Colle,confirmed,editorial_choice,2018-10-15,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2119860825,
star_2018_w09_anabailao,toronto_star_editorial_board,con_55f5230db0d85c499ce7cea0ce379f5f,can_a9d93ea575e9511aad1985615dbd47f9,2018-10-22,councillor,ward-9,Ana Bailão,Ana Bailão,confirmed,editorial_choice,2018-10-15,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2119860825,
star_2018_w10_joecressy,toronto_star_editorial_board,con_2865d31031005dd897904c3f07e4d039,can_c17e828fbf045e0087095cfa28321105,2018-10-22,councillor,ward-10,Joe Cressy,Joe Cressy,confirmed,editorial_choice,2018-10-15,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2119860825,
star_2018_w11_mikelayton,toronto_star_editorial_board,con_810611751acb5e86ab30b3277e7e6dad,can_aa928563d472570d901401bff637b922,2018-10-22,councillor,ward-11,Mike Layton,Mike Layton,confirmed,editorial_choice,2018-10-15,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2119860825,
star_2018_w12_joshmatlow,toronto_star_editorial_board,con_8b4a03ef5a3c55c4ab20662c886b31a7,can_959affa9be1555e5bc0612838e927027,2018-10-22,councillor,ward-12,Josh Matlow,Josh Matlow,confirmed,editorial_choice,2018-10-15,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2119860825,
star_2018_w13_kristynwongtam,toronto_star_editorial_board,con_3a43982e2a0450b2a3f4c5241f6965d8,can_c370bbf8fd765d9694fd4f089ba3d462,2018-10-22,councillor,ward-13,Kristyn Wong-Tam,Kristyn Wong-Tam,confirmed,editorial_choice,2018-10-16,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2120126481,
star_2018_w14_paulafletcher,toronto_star_editorial_board,con_1b8d99f619f758efb737805a20bcf6fb,can_d7591ea7a10b549e97f6a6ec33e194d6,2018-10-22,councillor,ward-14,Paula Fletcher,Paula Fletcher,confirmed,editorial_choice,2018-10-16,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2120126481,
star_2018_w15_jonburnside,toronto_star_editorial_board,con_6a1f4d7470675d869b3b11aede0812f2,can_72220a1f527a5ffb9ca19e3502f58894,2018-10-22,councillor,ward-15,Jon Burnside,Jon Burnside,confirmed,editorial_choice,2018-10-16,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2120126481,
